Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
212.124.124.94-10.200.7.194-443-44578-6,10.200.7.194,44578,212.124.124.94,443,6,26/04/201711:11:22,300496,10,6,4316,913,1460,0,431.6,634.4397704,733,0,152.1666667,289.1929575,17401.22997,53.2453011,20033.06667,40100.62482,97600,0,300496,33388.44444,49012.14352,100787,68,202534,40506.8,54003.38114,99906,0,0,0,0,0,220,132,33.27831319,19.96698791,0,1460,307.5882353,526.4338822,277132.6324,0,0,0,1,0,0,0,0,0,326.8125,431.6,152.1666667,220,0,0,0,0,0,0,10,4316,6,913,14600,24,9,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57829-3128-6,192.168.180.51,57829,10.200.7.4,3128,6,26/04/201711:11:22,303805,7,49,3069,3358,1460,0,438.4285714,586.1634747,764,0,68.53061224,183.9116751,21155.0172,184.3287635,5523.727273,22653.56284,100732,0,202553,33758.83333,50723.59493,99743,57,303593,6324.854167,24177.06181,100732,0,0,0,0,0,152,1040,23.04109544,161.2876681,0,1460,112.754386,284.6063874,81000.79574,0,0,0,1,0,0,0,0,7,114.7678571,438.4285714,68.53061224,152,0,0,0,0,0,0,7,3069,49,3358,8192,399,6,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57829-3128-6,10.200.7.4,3128,192.168.180.51,57829,6,26/04/201711:11:23,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,399,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44579-6,10.200.7.194,44579,212.124.124.94,443,6,26/04/201711:11:22,300369,6,6,2416,940,2109,0,402.6666667,841.1001526,760,0,156.6666667,300.0451077,11172.92397,39.95086044,27306.27273,45092.97065,98607,0,199381,39876.2,52691.33109,98662,714,203919,40783.8,54238.02309,101266,0,0,0,0,0,140,132,19.97543022,19.97543022,0,2109,258.1538462,594.4975254,353427.3077,0,0,0,1,0,0,0,0,1,279.6666667,402.6666667,156.6666667,140,0,0,0,0,0,0,6,2416,6,940,14600,19,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.41.47-10.200.7.6-57628-3128-6,192.168.41.47,57628,10.200.7.6,3128,6,26/04/201711:11:23,14474,5,22,341,24028,323,0,68.2,142.4612228,4233,0,1092.181818,1227.231675,1683639.63,1865.413846,556.6923077,1939.423291,9899,0,14474,3618.5,4986.540651,11084,824,12225,582.1428571,2161.840496,9899,0,0,0,0,0,112,500,345.4470084,1519.966837,0,4233,870.3214286,1166.929623,1361724.745,0,0,0,1,0,0,0,0,4,902.5555556,68.2,1092.181818,112,0,0,0,0,0,0,5,341,22,24028,8192,245,4,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.41.47-10.200.7.6-57628-3128-6,10.200.7.6,3128,192.168.41.47,57628,6,26/04/201711:11:23,2,2,0,12,0,6,6,6,0,0,0,0,0,6.00E+06,1.00E+06,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1.00E+06,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.41.47-10.200.7.6-57628-3128-6,10.200.7.6,3128,192.168.41.47,57628,6,26/04/201711:11:23,83,2,0,12,0,6,6,6,0,0,0,0,0,144578.3133,24096.38554,83,0,83,83,83,83,0,83,83,0,0,0,0,0,0,0,0,0,40,0,24096.38554,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44579-6,10.200.7.194,44579,212.124.124.94,443,6,26/04/201711:11:23,1083,2,0,12,0,6,6,6,0,0,0,0,0,11080.33241,1846.722068,1083,0,1083,1083,1083,1083,0,1083,1083,0,0,0,0,0,0,0,0,0,40,0,1846.722068,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,269,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57830-3128-6,192.168.180.51,57830,10.200.7.4,3128,6,26/04/201711:11:22,305748,6,43,2641,3403,2109,0,440.1666667,824.7344825,791,0,79.13953488,201.7826012,19767.91345,160.2627,6369.75,24182.9613,101645,0,203414,40682.8,53429.97407,99295,415,305720,7279.047619,25762.14477,101645,0,0,0,0,0,132,920,19.62400408,140.6386959,0,2109,120.88,344.4074853,118616.5159,0,0,0,1,0,0,0,0,7,123.3469388,440.1666667,79.13953488,132,0,0,0,0,0,0,6,2641,43,3403,8192,353,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
213.239.207.69-10.200.7.196-80-35776-6,213.239.207.69,80,10.200.7.196,35776,6,26/04/201711:11:22,648742,5,6,1626,293,1620,0,325.2,723.8198671,292,0,48.83333333,119.1275227,2958.032623,16.9558931,64874.2,134680.3145,403724,0,605751,151437.75,193088.554,403724,0,648629,129725.8,174463.3514,404238,1,0,0,0,0,168,192,7.707224135,9.248668962,0,1620,159.9166667,467.373796,218438.2652,0,0,0,1,1,0,0,0,1,174.4545455,325.2,48.83333333,168,0,0,0,0,0,0,5,1626,6,293,5792,279,2,32,0,0,0,0,0,0,0,0,BENIGN,40,CONTENT_FLASH
10.200.7.217-69.172.216.111-34023-80-6,10.200.7.217,34023,69.172.216.111,80,6,26/04/201711:11:22,202824,6,7,2084,618,1042,0,347.3333333,538.0864862,309,0,88.28571429,150.7765613,13321.89484,64.0949789,16902,58277.99934,201959,0,610,122,256.3308409,580,0,202673,33778.83333,82391.60845,201959,0,0,0,0,0,208,240,29.58229795,34.51268095,0,1042,193,376.3186048,141615.6923,0,0,0,1,0,0,0,0,1,207.8461538,347.3333333,88.28571429,208,0,0,0,0,0,0,6,2084,7,618,14600,911,2,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57829-3128-6,192.168.180.51,57829,10.200.7.4,3128,6,26/04/201711:11:23,9840,2,0,12,0,6,6,6,0,0,0,0,0,1219.512195,203.2520325,9840,0,9840,9840,9840,9840,0,9840,9840,0,0,0,0,0,0,0,0,0,40,0,203.2520325,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57830-3128-6,192.168.180.51,57830,10.200.7.4,3128,6,26/04/201711:11:23,17614,2,0,12,0,6,6,6,0,0,0,0,0,681.2762575,113.5460429,17614,0,17614,17614,17614,17614,0,17614,17614,0,0,0,0,0,0,0,0,0,40,0,113.5460429,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.41.47-10.200.7.6-57629-3128-6,192.168.41.47,57629,10.200.7.6,3128,6,26/04/201711:11:23,13353,4,15,330,1965,318,0,82.5,157.0254756,387,0,131,187.3899677,171871.4896,1422.901221,741.8333333,2143.966315,9223,0,13353,4451,5989.392206,11366,894,12469,890.6428571,2447.453829,9223,0,0,0,0,0,92,360,299.5581517,1123.343069,0,387,114.75,175.7494853,30887.88158,0,0,0,1,0,0,0,0,3,120.7894737,82.5,131,92,0,0,0,0,0,0,4,330,15,1965,8192,245,3,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.41.47-10.200.7.6-57629-3128-6,10.200.7.6,3128,192.168.41.47,57629,6,26/04/201711:11:23,25,2,0,12,0,6,6,6,0,0,0,0,0,480000,80000,25,0,25,25,25,25,0,25,25,0,0,0,0,0,0,0,0,0,40,0,80000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.41.47-10.200.7.6-57629-3128-6,10.200.7.6,3128,192.168.41.47,57629,6,26/04/201711:11:23,351,2,0,12,0,6,6,6,0,0,0,0,0,34188.03419,5698.005698,351,0,351,351,351,351,0,351,351,0,0,0,0,0,0,0,0,0,40,0,5698.005698,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.121-10.200.7.9-57777-3128-6,192.168.10.121,57777,10.200.7.9,3128,6,26/04/201711:11:22,354626,5,20,225,1920,207,0,45,90.59801322,245,0,96,103.7278829,6048.625876,70.49680508,14776.08333,48775.55652,231376,0,354626,88656.5,132304.9846,282702,1506,353416,18600.84211,57568.92487,231376,0,0,0,0,0,112,460,14.09936102,56.39744407,0,245,82.5,100.9444402,10189.78,0,0,0,1,0,0,0,0,4,85.8,45,96,112,0,0,0,0,0,0,5,225,20,1920,8192,108,4,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.10.121-10.200.7.9-57777-3128-6,10.200.7.9,3128,192.168.10.121,57777,6,26/04/201711:11:23,14,2,0,12,0,6,6,6,0,0,0,0,0,857142.8571,142857.1429,14,0,14,14,14,14,0,14,14,0,0,0,0,0,0,0,0,0,40,0,142857.1429,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.121-10.200.7.9-57777-3128-6,10.200.7.9,3128,192.168.10.121,57777,6,26/04/201711:11:23,93,2,0,12,0,6,6,6,0,0,0,0,0,129032.2581,21505.37634,93,0,93,93,93,93,0,93,93,0,0,0,0,0,0,0,0,0,40,0,21505.37634,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44580-6,10.200.7.194,44580,212.124.124.94,443,6,26/04/201711:11:22,331428,6,6,2277,628,1970,0,379.5,784.7276598,448,0,104.6666667,175.9405203,8765.101319,36.20695898,30129.81818,50145.38616,108757,0,221311,44262.2,58754.43626,109070,1293,223398,44679.6,60132.33504,110735,0,0,0,0,0,140,132,18.10347949,18.10347949,0,1970,223.4615385,541.176129,292871.6026,0,0,0,1,0,0,0,0,1,242.0833333,379.5,104.6666667,140,0,0,0,0,0,0,6,2277,6,628,14600,19,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44580-6,10.200.7.194,44580,212.124.124.94,443,6,26/04/201711:11:23,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2.00E+06,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,262,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57831-3128-6,192.168.180.51,57831,10.200.7.4,3128,6,26/04/201711:11:22,336621,5,41,1036,1509,510,0,207.2,200.5858918,479,0,36.80487805,83.10421756,7560.431464,136.6521994,7480.466667,27486.63458,110217,0,226147,56536.75,62033.96396,110370,1209,336538,8413.45,29060.27045,110217,0,0,0,0,0,112,880,14.85349993,121.7986994,0,510,54.14893617,111.2752128,12382.17299,0,0,0,1,0,0,0,0,8,55.32608696,207.2,36.80487805,112,0,0,0,0,0,0,5,1036,41,1509,8192,353,4,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57831-3128-6,10.200.7.4,3128,192.168.180.51,57831,6,26/04/201711:11:23,1,2,0,485,0,479,6,242.5,334.4615075,0,0,0,0,4.85E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,479,321.3333333,273.0866773,74576.33333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57831-3128-6,10.200.7.4,3128,192.168.180.51,57831,6,26/04/201711:11:23,1,2,0,485,0,479,6,242.5,334.4615075,0,0,0,0,4.85E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,479,321.3333333,273.0866773,74576.33333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57831-3128-6,192.168.180.51,57831,10.200.7.4,3128,6,26/04/201711:11:23,3402,2,0,12,0,6,6,6,0,0,0,0,0,3527.336861,587.8894768,3402,0,3402,3402,3402,3402,0,3402,3402,0,0,0,0,0,0,0,0,0,40,0,587.8894768,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.112.14-10.200.7.4-55240-3128-6,192.168.112.14,55240,10.200.7.4,3128,6,26/04/201711:11:21,1734294,10,13,2172,496,1551,0,217.2,475.5917484,265,0,38.15384615,71.96161726,1538.378153,13.26188063,78831.54545,316216.2665,1491818,26,1734294,192699.3333,502636.5667,1530038,482,242316,20193,23929.33564,62005,180,0,0,0,0,212,272,5.766035055,7.495845572,0,1551,111.1666667,315.6717705,99648.66667,0,0,0,1,0,0,0,0,1,116,217.2,38.15384615,212,0,0,0,0,0,0,10,2172,13,496,8192,327,9,20,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
179.1.4.251-10.200.7.194-443-43920-6,10.200.7.194,43920,179.1.4.251,443,6,26/04/201711:11:21,1733229,14,11,2463,567,1551,0,175.9285714,420.4439896,265,0,51.54545455,83.61024296,1748.18215,14.42394513,72217.875,294329.4962,1450647,2,1733229,133325.3077,420214.6511,1530508,196,241875,24187.5,31051.74923,81958,2,0,0,0,0,456,360,8.077409275,6.346535859,0,1551,116.5384615,314.7941843,99095.37846,0,0,0,1,0,0,0,0,0,121.2,175.9285714,51.54545455,456,0,0,0,0,0,0,14,2463,11,567,14600,268,6,32,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
204.155.152.225-10.200.7.194-443-35003-6,10.200.7.194,35003,204.155.152.225,443,6,26/04/201711:11:22,556027,12,12,1398,23503,1058,0,116.5,304.1331945,4380,6,1958.583333,1276.864801,44783.79647,43.16337156,24175.08696,41561.46888,98913,15,556027,50547.90909,58787.10622,154141,90,355975,32361.36364,46463.94961,103125,15,0,0,0,0,260,240,21.58168578,21.58168578,0,4380,996.04,1296.545843,1681031.123,0,0,0,1,0,0,0,0,1,1037.541667,116.5,1958.583333,260,0,0,0,0,0,0,12,1398,12,23503,14600,18,11,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57826-3128-6,192.168.180.51,57826,10.200.7.4,3128,6,26/04/201711:11:22,560407,11,70,1611,73391,1058,0,146.4545455,315.4280785,7300,0,1048.442857,1542.487833,133834.8736,144.5378091,7005.0875,27038.10458,154048,0,464798,46479.8,60611.53562,155786,199,560350,8121.014493,29134.16935,154048,0,0,0,0,0,232,1460,19.62859136,124.9092178,0,7300,914.6585366,1464.583868,2145005.907,0,0,0,1,0,0,0,0,6,925.9506173,146.4545455,1048.442857,232,0,0,0,0,0,0,11,1611,70,73391,8192,295,10,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57826-3128-6,192.168.180.51,57826,10.200.7.4,3128,6,26/04/201711:11:23,10833,2,0,12,0,6,6,6,0,0,0,0,0,1107.726392,184.6210653,10833,0,10833,10833,10833,10833,0,10833,10833,0,0,0,0,0,0,0,0,0,40,0,184.6210653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
10.200.7.217-91.216.63.240-39799-80-6,91.216.63.240,80,10.200.7.217,39799,6,26/04/201711:11:17,5565092,9,5,1354,1964,414,0,150.4444444,186.2217167,1964,0,392.8,878.3275016,596.2165585,2.515681681,428084,1179198.882,4232171,0,5565092,695636.5,1473801.148,4233041,0,1332751,333187.75,488232.9047,1034518,0,1,0,0,0,288,160,1.617223938,0.898457743,0,1964,248.8,505.7738343,255807.1714,0,1,0,0,1,0,0,0,0,266.5714286,150.4444444,392.8,288,0,0,0,0,0,0,9,1354,5,1964,1448,524,3,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.217-91.216.63.240-39799-80-6,91.216.63.240,80,10.200.7.217,39799,6,26/04/201711:11:23,384,1,1,0,0,0,0,0,0,0,0,0,0,0,5208.333333,384,0,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2604.166667,2604.166667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2172,524,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44583-6,10.200.7.194,44583,212.124.124.94,443,6,26/04/201711:11:22,312829,7,6,3212,913,1460,0,458.8571429,684.1034105,733,0,152.1666667,289.1929575,13186.11766,41.55624958,26069.08333,43387.00404,98333,1,205710,34285,49468.84635,98424,48,214496,42899.2,54550.65789,105112,1,0,0,0,0,160,132,22.37644208,19.1798075,0,1460,294.6428571,527.9512808,278732.5549,0,0,0,1,0,0,0,0,0,317.3076923,458.8571429,152.1666667,160,0,0,0,0,0,0,7,3212,6,913,14600,22,6,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44583-6,10.200.7.194,44583,212.124.124.94,443,6,26/04/201711:11:23,143,2,0,12,0,6,6,6,0,0,0,0,0,83916.08392,13986.01399,143,0,143,143,143,143,0,143,143,0,0,0,0,0,0,0,0,0,40,0,13986.01399,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57832-3128-6,192.168.180.51,57832,10.200.7.4,3128,6,26/04/201711:11:22,315092,7,43,3437,3289,1460,0,491,664.2780542,764,0,76.48837209,195.2033582,21346.14652,158.683813,6430.44898,24479.38164,107177,0,207505,34584.16667,51045.31909,100572,71,314996,7499.904762,26332.88544,107177,0,0,0,0,0,152,920,22.21573382,136.4680792,0,1460,131.8823529,325.5786017,106001.4259,0,0,0,1,0,0,0,0,6,134.52,491,76.48837209,152,0,0,0,0,0,0,7,3437,43,3289,8192,353,6,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57832-3128-6,10.200.7.4,3128,192.168.180.51,57832,6,26/04/201711:11:23,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57832-3128-6,10.200.7.4,3128,192.168.180.51,57832,6,26/04/201711:11:23,1,2,0,770,0,764,6,385,535.9869401,0,0,0,0,7.70E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,764,511.3333333,437.631504,191521.3333,0,1,0,0,1,0,0,0,0,767,385,0,40,0,0,0,0,0,0,2,770,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.82-10.200.7.6-50086-3128-6,192.168.10.82,50086,10.200.7.6,3128,6,26/04/201711:11:22,738912,11,54,1422,35898,816,0,129.2727273,246.0228001,4476,0,664.7777778,1076.021019,50506.69092,87.96717336,11545.5,44481.41137,314922,0,738912,73891.2,111332.649,327718,0,720326,13591.0566,48652.18703,314922,0,0,0,0,0,232,1140,14.88675241,73.08042094,0,4476,565.4545455,999.346343,998693.1133,0,0,0,1,0,0,0,0,4,574.1538462,129.2727273,664.7777778,232,0,0,0,0,0,0,11,1422,54,35898,8192,288,10,20,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
192.168.10.82-10.200.7.6-50086-3128-6,10.200.7.6,3128,192.168.10.82,50086,6,26/04/201711:11:23,16,2,0,12,0,6,6,6,0,0,0,0,0,750000,125000,16,0,16,16,16,16,0,16,16,0,0,0,0,0,0,0,0,0,40,0,125000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,288,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.82-10.200.7.6-50086-3128-6,10.200.7.6,3128,192.168.10.82,50086,6,26/04/201711:11:23,58,2,0,12,0,6,6,6,0,0,0,0,0,206896.5517,34482.75862,58,0,58,58,58,58,0,58,58,0,0,0,0,0,0,0,0,0,40,0,34482.75862,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,288,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
10.200.7.196-74.125.9.80-52090-443-6,10.200.7.196,52090,74.125.9.80,443,6,26/04/201711:11:22,508917,16,7,1130,6675,816,0,70.625,207.1295488,2840,0,953.5714286,1110.397205,15336.48905,45.19401003,23132.59091,34418.37533,89120,0,508917,33927.8,43421.70319,123977,0,401984,66997.33333,77866.61055,184330,0,0,0,0,0,520,232,31.43931132,13.7546987,0,2840,325.2083333,720.7506943,519481.5634,0,0,0,1,0,0,0,0,0,339.3478261,70.625,953.5714286,520,0,0,0,0,0,0,16,1130,7,6675,14600,243,3,32,0,0,0,0,0,0,0,0,BENIGN,124,YOUTUBE
192.168.180.51-10.200.7.4-57832-3128-6,192.168.180.51,57832,10.200.7.4,3128,6,26/04/201711:11:23,36122,2,0,12,0,6,6,6,0,0,0,0,0,332.207519,55.36791983,36122,0,36122,36122,36122,36122,0,36122,36122,0,0,0,0,0,0,0,0,0,40,0,55.36791983,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
206.54.177.161-10.200.7.194-443-45329-6,10.200.7.194,45329,206.54.177.161,443,6,26/04/201711:11:20,3214443,11,12,3793,24933,1933,0,344.8181818,680.6562742,11680,0,2077.75,3199.798747,8936.540483,7.155205428,146111.0455,455309.1389,2126881,0,3107657,310765.7,663240.1869,2126881,1,3108560,282596.3636,676062.9075,2273897,0,0,0,0,0,240,252,3.42205477,3.733150658,0,11680,1196.916667,2431.572848,5912546.514,0,0,0,1,0,0,0,0,1,1248.956522,344.8181818,2077.75,240,0,0,0,0,0,0,11,3793,12,24933,14600,22,10,20,0,0,0,0,0,0,0,0,BENIGN,163,TOR
206.54.177.161-10.200.7.194-443-45329-6,10.200.7.194,45329,206.54.177.161,443,6,26/04/201711:11:23,296,2,0,12,0,6,6,6,0,0,0,0,0,40540.54054,6756.756757,296,0,296,296,296,296,0,296,296,0,0,0,0,0,0,0,0,0,40,0,6756.756757,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,620,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,163,TOR
192.168.180.51-10.200.7.4-57760-3128-6,192.168.180.51,57760,10.200.7.4,3128,6,26/04/201711:11:19,3224180,12,56,4006,34266,1460,0,333.8333333,545.2483727,7350,0,611.8928571,1593.493049,11870.30501,21.0906339,48122.08955,267807.7324,2117425,0,3119341,283576.4545,632970.486,2117425,6,3224040,58618.90909,301528.9027,2166891,0,0,0,0,0,252,1180,3.72187657,17.36875733,0,7350,554.6666667,1455.232008,2117700.196,0,0,0,1,0,0,0,0,4,562.8235294,333.8333333,611.8928571,252,0,0,0,0,0,0,12,4006,56,34266,8192,368,11,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57760-3128-6,10.200.7.4,3128,192.168.180.51,57760,6,26/04/201711:11:23,106,8,0,13196,0,2970,6,1649.5,944.0440365,0,0,0,0,124490566,75471.69811,15.14285714,18.10551087,42,1,106,15.14285714,18.10551087,42,1,0,0,0,0,0,0,0,0,0,160,0,75471.69811,0,6,2970,1628.444444,885.328627,783806.7778,0,0,0,0,1,0,0,0,0,1832,1649.5,0,160,0,0,0,0,0,0,8,13196,0,0,368,-1,7,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
